"RegionName","City","State","Metro","CountyName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
"10025","New York","NY","New York","New York",1,,,,2675,2517.5,2600,2617.5,2750,2775,2775,2750,2825,2785,2785,2725,2695,2775,2800,2895,2800,2875,2850,2999.5,3135,3300,3185,3000,3000,3000,3100,3200,3200,3250,3200,3200,3200,3250,3200,3200,3250,3205,3250,3295,3250,3200,3195,3000,3182.5,3158,3100,3150,3145,3197.5,3195,3190,3100,3072.5,3050,3100,3150,3195,3195,3175,3150,3162,3175,3037.5,3012.5,3240,3200,3095,3200,3295,3200,3000,3200,3097.5,3100,3112,3100,3070,3200,3250,3295,3200
"60657","Chicago","IL","Chicago","Cook",2,,,,,,1195,1215,1250,1342.5,1275,1260,1275,1295,1250,1250,1345,1475,1400,1450,1495,1600,1600,1500,1575,1545,1570,1497.5,1500,1500,1495,1510,1575,1525,1445,1480,1400,1350,1425,1425,1500,1500,1475,1495,1525,1500,1500,1450,1447.5,1550,1575,1595,1600,1535,1550,1650,1695,1745,1695,1550,1545,1472,1468.5,1460,1440,1490,1550,1572.5,1595,1650,1550,1460,1460,1500,1435,1466,1495,1540,1575,1550,1605,1650,1595,1595,1595,1595
"10023","New York","NY","New York","New York",3,,,,,,,,,,,3200,3300,3100,3143.5,3250,3195,3197.5,3175,3200,3250,3272.5,3200,3350,3300,3300,3325,3200,3200,3100,3225,3200,3200,3300,3300,3399,3495,3500,3400,3400,3400,3400,3435,3450,3450,3495,3400,3497,3420,3395,3427,3369,3350,3440,3450,3495,3250,3272.5,3399,3416,3418,3300,3286,3300,3250,3238,3234,3300,3295,3200,3226,3195,3250,3325,3279.5,3200,3162,3226,3200,3200,3235.5,3295,3400,3300,3300,3400
"60614","Chicago","IL","Chicago","Cook",4,,,,,1475,1430,1500,1500,1595,1500,1445,1519.5,1550,1625,1600,1600,1585,1575,1600,1750,1845,1765,1694,1657.5,1700,1700,1600,1694.5,1697.5,1695,1694.5,1835,1805,1837.5,1715,1672.5,1597.5,1665,1675,1752.5,1700,1650,1675,1637.5,1795,1750,1750,1800,1895,1951,1895,1930.5,1850,1700,1750,1895,1995,1895,1899.5,1895,1825,1950,1967,1900,1970,1897.5,1850,1895,1942.5,1850,1660,1725,1575,1650,1595,1650,1675,1750,1750,1800,1863.5,1945,1880,1875,1800
"10002","New York","NY","New York","New York",5,,,,,,,,,,,,,,,,,2500,2500,2687.5,2600,2600,2600,2572.5,2550,2725,2825,2600,2595,2597.5,2650,2695,2700,2750,2750,2750,2750,2800,2763.5,2745,2750,2700,2795,2795,2795,2875,2941.5,3045,3000,3000,3050,3100,2972.5,3000,2995,2950,2895,3150,3150,3197,3295,3100,3090,3000,3100,3092,3025,2950,2997.5,3300,3075,3197.5,3234.5,2995,3200,2987,2900,3200,3062.5,3075,3200,3200,3200,3196.5,3100,2995
"60640","Chicago","IL","Chicago","Cook",6,,,,797,812.5,925,862.5,875,824,845,800,800,800,875,875,985,995,997,1050,1050,995,1025,1100,1095,1150,1175,1145,1145,1125,1150,1100,1100,1125,1145,1150,1195,1175,1175,1150,1190,1175,1175,1175,1175,1175,1195,1195,1200,1200,1250,1200,1200,1200,1200,1195,1200,1210,1300,1275,1225,1275,1295,1250,1242.5,1275,1350,1325,1300,1317.5,1290,1250,1225,1250,1200,1175,1200,1295,1295,1350,1350,1350,1350,1350,1300,1350
"10467","New York","NY","New York","Bronx",7,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1200,1195.5,1300,1300,1300,1250,1285,1283.5,1250,1275,1275,1250,1250,1200,1200,1249,1250,1250,1250,1200,1205,1250,1300,1300,1250,1275,1300,1300,1300,1300,1300,1300,1350,1400,1400,1400,1400,1400,1400,1400,1400,1400,1450,1400,1400,1450,1400,1450,1495,1475,1450,1450,1475,1475,1498.5,1500,1500,1500,1537.5,1525,1550
"94109","San Francisco","CA","San Francisco","San Francisco",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3772.5,3625,3372.5,3200,3400,3600,3600,3675,3800,3900,3995,3900,4000,4200,3975,3850,3800,3800,3900,3995,3997.5,3860,3795,3812.5,3700,4175,4000,3650,4000,4290,3875,4040,3555,3625,3497.5,3600,3600,3550,3472.5,3495,3400,3575,3575,3500,3400,3295,3200
"11226","New York","NY","New York","Kings",9,,,,,,,,,,,,,,1487.5,1400,1385,1300,1295,1350,1275,1350,1400,1400,1350,1399.5,1387,1517,1550,1500,1500,1499,1600,1700,1700,1750,1700,1600,1550,1600,1650,1650,1650,1675,1750,1795,1775,1750,1750,1800,1800,1795,1750,1750,1800,1850,1950,1850,1825,1895,1895,1950,1900,1900,1900,1900,1900,1900,1950,1997,1999,1950,2100,1931.5,2000,1849,1900,1900,1950,1950,1975,2000,2050,2000,2000,2000
"10016","New York","NY","New York","New York",10,,,,2500,2525,2700,2750,2800,2850,2895,2900,2900,2950,2995,2900,2900,2925,2900,2930,3085,3095,3095,3150,3150,3160.5,3125,3050,3000,3000,3000,3000,3100,3100,3170.5,3200,3195,3177,3100,3100,3085,3100,3125,3150,3200,3200,3450,3438.5,3400,3389,3400,3448,3395,3400,3492.5,3450,3412,3400,3395,3375,3350,3300,3300,3295,3250,3295,3295,3297.5,3300,3300,3300,3295,3350,3400,3300,3300,3236,3295,3300,3385,3400,3395,3400,3400,3395.5,3395
"11375","New York","NY","New York","Queens",11,,,,,,,,,,,,,1900,2000,1900,1995,1972.5,2100,2000,2100,1950,1950,1925,1837.5,1875,1862.5,1995,1895,1912.5,1895,1900,1897.5,2000,2000,2000,1968,1925,1925,1950,1950,1950,1950,1925,1995,1975,2007.5,1950,2023.5,2000,1950,2000,2050,2050,2000,2100,2150,2175,2195,2200,2200,2197.5,2250,2250,2250,2200,2197,2162.5,2200,2150,2250,2197,2200,2200,2200,2100,2100,2100,2000,2000,1997,2000,2000,2100,2100,2100
"60647","Chicago","IL","Chicago","Cook",12,,,,,,,,,,,1025,1100,1195,1199,1192,1200,1195,1200,1295,1295,1172.5,1150,1200,1300,1295,1250,1250,1300,1297.5,1297.5,1295,1295,1250,1250,1262.5,1250,1262.5,1350,1295,1300,1350,1300,1350,1250,1295,1325,1300,1295,1250,1295,1295,1395,1395,1250,1400,1400,1450,1395,1350,1395,1400,1400,1400,1400,1450,1450,1450,1395,1487.5,1425,1350,1400,1300,1450,1595,1425,1495,1550,1595,1595,1600,1610,1650,1600,1650
"90250","Hawthorne","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1200,1150,1237.5,1250,1250,1250,1285,1275,1295,1300,1300,1295,1335,1350,1325,1350
"10009","New York","NY","New York","New York",14,,,,,2900,2600,2595,2595,2650,2660,2695,2690,2800,2900,2895,2895,2895,2825,2895,2950,2992.5,2950,2900,3000,3000,2995,2895,2895,2900,2895,2900,2995,3000,3062.5,3000,3100,3100,3100,3000,3000,3095,3090,3095,3195,3100,3136,3185.5,3200,3200,3095,3000,3000,3000,3000,3195,3050,3150,3150,3200,3240,3136,2995,3000,2963,2975,2995,3095,3300,3293,3255,3300,3095,3000,3125,2995,2990,3000,3000,3200,3200,3195,3200,3200,3000,3070
"60618","Chicago","IL","Chicago","Cook",15,,,,,,,,,,1200,1295,1150,1200,1300,1300,1325,1400,1395,1350,1250,1200,1350,1275,1300,1295,1200,1250,1287.5,1250,1257.5,1250,1350,1295,1400,1487.5,1400,1300,1300,1350,1350,1350,1350,1350,1450,1300,1400,1425,1400,1425,1362.5,1350,1350,1450,1275,1300,1350,1495,1425,1450,1400,1400,1400,1400,1400,1400,1400,1450,1500,1500,1495,1450,1495,1375,1375,1430,1400,1425,1445,1475,1550,1550,1537.5,1500,1485,1500
"10011","New York","NY","New York","New York",16,,,,,,2800,2800,2797.5,2850,2895,2795,2817.5,3000,3212.5,3212.5,3250,3300,3300,3295,3450,3400,3400,3441,3475,3372.5,3400,3295,3275,3295,3300,3400,3400,3450,3495,3500,3500,3600,3500,3500,3500,3500,3500,3575,3550,3600,3500,3500,3622.5,3635,3600,3695,3750,3700,3650,3795,3650,3550,3550,3697.5,3695,3795,3480,3450,3495,3512,3525,3500,3600,3600,3500,3610,3550,3750,3505.5,3500,3505,3600,3595,3699,3795,3742.5,3695,3700,3695,3722.5
"10029","New York","NY","New York","New York",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2800,2850,2800,2850,2900,2895,2895,2900,2850,2700,2700,2725,2750,2797.5,2750,2700,2700,2650
"10128","New York","NY","New York","New York",18,,,,,,,2550,2472.5,2450,2495,2500,2500,2550,2595,2550,2600,2672.5,2600,2635,2695,2695,2650,2675,2700,2695,2750,2750,2700,2700,2750,2700,2695,2700,2695,2695,2700,2795,2700,2700,2650,2695,2725,2755,2750,2750,2690,2700,2700,2695,2695,2695,2695,2725,2750,2750,2650,2700,2700,2750,2795,2750,2695,2650,2665,2725,2750,2700,2750,2700,2697,2695,2700,2795,2675,2700,2695,2750,2750,2774,2700,2750,2795,2800,2845,2799.5
"11201","New York","NY","New York","Kings",19,,,,,2500,2500,2500,2362.5,2474.5,2500,2545,2675,2692.5,2750,2750,2800,2797.5,2800,2780,2775,2825,2850,2850,2900,2930,2950.5,3008,3044.5,3000,2958,2930,3000,3100,3100,3100,3150,3125,3075,3000,2895,2900,2900,2950,3025,3163,3000,3095,3105,3166,3075,3135,3200,3320,3355,3345,3450,3300,3214,3200,3200,3200,3270,3300,3300,3400,3385,3295,3200,3220,3272.5,3150,3245,3200,3175,3100,3100,3150,3100,3167,3125,3124,3150,3207,3185,3233.5
"90046","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347.5,2300,1947.5,2100,2397.5,2347.5,2400,2592.5,2347.5,2400,2495,2462.5,2492.5,2495
"20009","Washington","DC","Washington","District of Columbia",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875,2499,2350,2400,2385,2395,2395,2395,2395,2300,2670,2790,2925,2860,2910,2940,2700,2700,2730,2800,2730,2730,2699,2500,2400,2620,2695,2699.5,2700,2730,2850,2880,2880,2890,2880,3035,2822.5,2700,2850,2850,2850,2640,2730,2850,2850,2850,2850,2912.5,2897.5,2850,2747.5
"10462","New York","NY","New York","Bronx",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.5,1275,1300,1250,1295,1247.5,1250,1295,1225,1250,1278,1250,1250,1300,1300,1325,1326,1350,1350,1350,1300,1300,1350,1399,1400,1400,1450,1475,1450,1425,1395.5,1395,1450,1450,1450,1450,1450,1450,1450,1500,1500,1499.5,1600,1500,1500,1615,1500,1450,1498,1550,1600,1600,1700,1700,1750
"10003","New York","NY","New York","New York",23,2897.5,3097.5,2900,3225,3250,3000,3000,3000,3000,3195,2995,3072.5,3195,3200,3200,3200,3301,3150,3197.5,3300,3300,3299,3295,3300,3300,3250,3150,3195,3200,3250,3200,3250,3300,3300,3300,3327.5,3300,3312,3400,3350,3395,3400,3400,3500,3600,3590,3492.5,3400,3489,3500,3595,3625,3600,3600,3700,3300,3300,3316,3400,3450,3449.5,3395,3450,3395,3350,3390,3414.5,3395,3350,3295,3300,3292.5,3325,3300,3267.5,3295,3300,3350,3500,3495,3450,3495,3450,3400,3300
"60613","Chicago","IL","Chicago","Cook",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.5,1352.5,1375,1305,1350,1397.5,1395,1500,1550,1595,1695,1550,1495,1445,1445,1445,1455,1425,1485,1500,1575,1595,1450,1495,1460,1350,1395,1495,1475,1495,1475,1495,1595,1647.5,1645,1500,1540,1550
"11206","New York","NY","New York","Kings",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2247.5,2225,2325,2299,2300,2400,2600,2600,2575,2599,2500,2520,2500,2500,2500,2500,2600,2600,2700,2700,2700,2700,2600,2600,2600,2600,2650,2700,2800,2700,2800,2800,2700,2799,2850,2850,2847.5,2785,2700,2750,2750,2700,2750,2800,2650,2750,2550,2550,2500,2550,2600,2649,2692.5,2700,2750,2700,2625
"10463","New York","NY","New York","Bronx",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685,1700,1750,1675,1650,1750,1700,1800,1875,1850,1850,1850,1887.5,1800,1800,1800,1850,1850,1850,1925,1887.5,1895,1950,1795,1900,1972.5,1850,1847.5,2100,1950,2033.5,2000,2100,2195,2200,2100,2000,1998
"11230","New York","NY","New York","Kings",27,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1550,1437,1400,1400,1450,1450,1449.5,1475,1500,1525,1500,1550,1500,1500,1550,1575,1612.5,1600,1600,1600,1550,1537.5,1525,1550,1600,1650,1650,1700,1800,1800,1650,1700,1700,1700,1749,1750,1775,1800,1850,1800,1850,1800,1897.5,1900,1800,1700,1760,1795,1850,1875,1937.5,1950,1895,1900,1850,1737.5,1819,1850
"11209","New York","NY","New York","Kings",28,,,,,,,,,,,,,,,,1600,1500,1587.5,1600,1575,1550,1497.5,1700,1600,1700,1700,1600,1500,1525,1650,1650,1600,1550,1550,1600,1600,1600,1600,1600,1600,1600,1600,1600,1650,1700,1695,1675,1700,1700,1700,1700,1700,1700,1700,1750,1700,1750,1700,1800,1800,1825,1812.5,1850,1900,1912.5,1995,1932.5,1950,1950,1900,2000,1950,1912.5,1850,1900,1897.5,1985,1900,2000,1962.5,1950,1900,1850,1850,1849
"60625","Chicago","IL","Chicago","Cook",29,,,,,,,,,,995,1050,1065,1050,1012.5,1080,925,1050,1150,1185,1050,1100,1150,1340,1300,1295,1200,1200,1200,1197.5,1210,1165,1200,1150,1150,1250,1230,1175,1200,1200,1250,1200,1200,1200,1200,1200,1225,1300,1288,1288,1250,1200,1275,1200,1200,1275,1300,1295,1385,1399.5,1400,1300,1340,1350,1375,1395,1300,1350,1295,1325,1325,1330,1350,1300,1385,1395,1350,1350,1350,1375,1395,1395,1405,1450,1450,1450
"11212","New York","NY","New York","Kings",30,,,,,,,,,,,,,,,,,,,,,,,,1700,1650,1462.5,1425,1600,1500,1550,1625,1762.5,1800,1750,1650,1500,1500,1500,1500,1500,1500,1500,1475,1500,1532.5,1500,1500,1500,1500,1500,1500,1400,1420,1500,1600,1600,1650,1600,1600,1600,1600,1600,1700,1750,1700,1700,1725,1750,1800,1700,1650,1775,1700,1699.5,1700,1785,1792,1800,1900,1875,1850,1800,1800,1800,1850
"10024","New York","NY","New York","New York",31,,,,,2625,2600,2650,2600,2650,2925,2750,3050,3250,3150,3100,3000,3000,3000,3000,3000,3050,3100,3150,3200,3200,3250,3147.5,3100,3000,3000,3000,3068,3150,3100,3185,3250,3397,3299,3295,3250,3295,3300,3350,3300,3395,3435,3400,3350,3300,3350,3250,3225,3395,3385,3395,3145,3300,3344.5,3447.5,3487.5,3450,3400,3380,3375,3350,3400,3395,3385,3300,3225,3100,3250,3369,3350,3250,3200,3295,3150,3150,3185,3200,3200,3350,3297.5,3214.5
"07030","Hoboken","NJ","New York","Hudson",32,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2500,2650,2650,2650,2650,2675,2800,2775,2800,2650,2700,2700,2550,2500,2450,2500,2750,2650,2750,2750,2750,2700,2700,2600,2600,2600,2600,2700,2750,2699,2750,2825,2782.5,2750,2712.5,2600,2600,2750,2750,2750,2700,2750,2600,2700,2782.5,2750,2750,2525,2750,2700,2650,2650,2700,2750,2790,2800,2750,2750
"11214","New York","NY","New York","Kings",33,,,,,,,,,,,,,,,,,,,,,,,1469.5,1550,1600,1500,1400,1400,1395,1350,1350,1350,1350,1350,1400,1400,1420,1400,1437.5,1475,1500,1500,1450,1500,1500,1500,1500,1500,1525,1550,1500,1600,1650,1600,1645,1700,1662.5,1700,1745,1800,1800,1795,1722.5,1700,1722.5,1750,1800,1800,1750,1700,1850,1747.5,1800,1875,1750,1950,1895,1885,1800,1750,1900,1800,1850,1897,1899
"11229","New York","NY","New York","Kings",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1400,1425,1450,1397.5,1437.5,1500,1495,1495,1500,1525,1525,1525,1500,1500,1500,1550,1600,1550,1550,1550,1675,1662.5,1637.5,1650,1650,1600,1599,1600,1600,1700,1675,1700,1700,1750,1700,1695,1750,1650,1650,1600,1587,1650,1697,1750,1850,1850,1860,1875,1850,1800,1750,1825,1799.5,1750
"60619","Chicago","IL","Chicago","Cook",35,,,,,,,,,,,,,,,,,,,,,,900,975,832.5,900,800,825,750,750,725,750,760,750,810,810,800,760,720,700,730,735,727.5,730,695,685,720,700,750,850,800,750,799,875,900,975,975,850,850,849.5,850,900,950,950,950,950,975,1000,905,990,1000,950,977.5,910,922.5,975,1012,1000,999,1044,1044,1044,1044,1044,1044,1000
"90034","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310,1975,1850,1895,1850,1895,2095,2150,2125,1995,2275,2200,2200,2125,2272.5
"10458","New York","NY","New York","Bronx",37,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1297,1287.5,1250,1250,1250,1400,1400,1400,1300,1285,1300,1300,1294.5,1250,1200,1200,1200,1225,1300,1300,1300,1300,1325,1385,1300,1275,1300,1300,1350,1400,1399.5,1495,1500,1495,1460,1400,1450,1400,1400,1400,1450,1400,1437.5,1462.5,1450,1512.5,1500,1500,1450,1550,1550,1600,1600,1600,1600,1600,1650,1622.5,1650
"11221","New York","NY","New York","Kings",38,,,,,1500,1500,1500,1599,1625,1600,1600,1625,1600,1500,1550,1525,1600,1600,1575,1600,1675,1700,1800,1712.5,1699,1700,1700,1700,1750,1750,1750,1850,1900,1950,2100,2248,2200,2200,2200,2200,2200,2200,2200,2200,2300,2300,2256,2250,2200,2200,2287.5,2300,2295,2300,2400,2500,2499,2499,2500,2499,2500,2500,2499,2499,2500,2400,2475,2490,2500,2500,2550,2500,2404.5,2500,2300,2399.5,2300,2350,2400,2499,2499,2499,2500,2499,2450
"11207","New York","NY","New York","Kings",39,,,,,,,,,,,,,,,,,1500,1600,1600,1700,1600,1600,1600,1600,1600,1600,1699,1750,1800,1800,1875,1900,1850,1850,1900,1995,1900,1800,1800,1800,1800,1800,1800,1850,1800,1950,2000,2099,2100,2099.5,2049.5,2200,2200,2195,2300,2400,2300,2300,2300,2400,2400,2400,2300,2300,2300,2274.5,2250,2200,2374.5,2300,2400,2500,2400,2300,2125,2100,2200,2200,2224.5,2224.5,2250,2300,2400,2400,2300
"10019","New York","NY","New York","New York",40,,,,2790,2700,2790,2785,2845,2850,2900,3055,3100,3100,3211,3200,3157.5,3100,3000,3100,3140,3196,3195,3195,3250,3325,3300,3300,3200,3200,3250,3257.5,3295,3300,3300,3300,3300,3322,3263,3229,3200,3221,3285,3300,3375,3400,3500,3500,3495,3450,3415.5,3500,3490,3500,3500,3500,3450,3450,3450,3450,3495,3400,3400,3400,3395,3500,3450,3500,3425,3345,3303.5,3350,3397.5,3397.5,3426.5,3391,3295,3395,3343.5,3395,3450,3495,3495,3477,3500,3350
"11377","New York","NY","New York","Queens",41,,,,,,,,,,,,,,,,1537.5,1700,1650,1550,1612.5,1650,1575,1562.5,1537.5,1550,1550,1650,1650,1600,1600,1650,1650,1650,1700,1700,1700,1695,1659,1700,1750,1750,1750,1750,1750,1750,1850,1800,1800,1850,1800,1825,1875,1875,1875,1871,1860,1900,1900,1920,1900,1900,1900,1900,1900,1950,1900,1875,1900,2000,1925,1950,1990,1975,1937.5,1875,1850,1800,1875,1900,1900,2012.5,2000,1997.5,2000,1950
"60610","Chicago","IL","Chicago","Cook",42,,,,1517,1582,1467.5,1495,1495,1575,1645,1650,1645,1640,1645,1750,1707,1694.5,1715,1745,1732.5,1740,1750,1776.5,1964.5,1790,1775,1740,1855,1773,1745,1753,1745,1750,1737.5,1750,1735,1745,1699,1725,1730,1750,1783,1798,1750,1858.5,1900,1877.5,1875,2027.5,1944,1975,1795,1995,1895,1895,1830,1814,1850,1882,1862.5,1850,1850,1871,1800,1995,1800,1750,1788,2000,1985,1900,1885,1895,1820,1874,1895,1964,2064,2207.5,2000,1950,2000,2030,1972.5,1919.5
"33025","Miramar","FL","Miami-Fort Lauderdale","Broward",43,,,,,,,,,,,,,,,1500,1500,1500,1450,1475,1485,1475,1500,1500,1450,1400,1450,1475,1500,1500,1495,1450,1450,1475,1375,1450,1400,1400,1400,1400,1425,1425,1450,1450,1525,1550,1450,1500,1437.5,1450,1450,1450,1500,1500,1485,1450,1500,1400,1400,1450,1375,1375,1400,1425,1500,1500,1550,1500,1475,1475,1470,1600,1500,1550,1550,1587.5,1600,1500,1600,1565,1590,1625,1600,1600,1600,1600
"02169","Quincy","MA","Boston","Norfolk",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1500,1530,1525,1575,1516,1523,1500,1530,1500,1500,1500,1500,1500,1450,1495,1530,1600,1595,1595,1500,1516.5,1495,1550,1495,1550,1550,1550,1650,1700,1650,1750,1700,1800,1750,1750,1799,1762.5,1650,1800,1817,1675,1900,1750,1692.5,1665,1800,1721.5,1741,1650,1705,1750,1750,1777.5,1797.5,1797.5
"11234","New York","NY","New York","Kings",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1875,1937.5,2000,2000,1875,1800,1825,1800,1899,1825,2100,2000,1848,1900,1800,1800,2000,2000,1900,1900,1950,1900,1887.5,1850,1825,2000,2000,2200
"10453","New York","NY","New York","Bronx",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.5,1300,1300,1200,1250,1250,1250,1250,1250,1300,1350,1279,1279,1300,1300,1300,1300,1300,1295,1295,1295,1295,1400,1400,1412.5,1400,1475,1500,1500,1497.5,1495,1545,1472.5,1597.5,1550,1600,1499,1475,1550,1600,1500,1600,1650,1600,1587.5,1650,1600,1650,1650,1625
"11355","New York","NY","New York","Queens",47,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1525,1550,1549.5,1600,1650,1600,1650,1600,1650,1600,1600,1650,1650,1672.5,1650,1675,1700,1700,1737.5,1750,1750,1750,1750,1700,1950,2000,1975,2090,1825,2045,1975,1772.5,1975,1750,2025,1800,1850,1750,1750,1800,1800,1900,1900,1900,1925
"60617","Chicago","IL","Chicago","Cook",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.5,950,885,912.5,950,950,950,900,900,900,810,875,875,810,875,970,950,950,875,900,950,975,1000,1000,1090,1000,1000,1000,1000,1100,1100,1100,1100,1100,1100,1000,1000,1000,1000,1100,1100,1100,1000,1100,1100,1000,1000,1097.5,1100,1000,1000,1000,1050,1044,1044,1044,1025
"11215","New York","NY","New York","Kings",49,,,,,,1900,1990,2225,2225,2400,2325,2500,2225,2300,2300,2497.5,2397.5,2400,2500,2462.5,2500,2575,2500,2600,2700,2500,2600,2600,2600,2500,2500,2597.5,2600,2595,2597.5,2600,2577,2562.5,2500,2500,2500,2500,2550,2700,2750,2750,2750,2550,2700,2700,2700,2700,2700,2700,2800,2900,3000,2900,2850,2800,2800,2800,2750,2750,2700,2700,2700,2700,2750,2695,2750,2800,2900,2720,2700,2797.5,2700,2700,2700,2700,2775,2750,2785,2700,2700
"60611","Chicago","IL","Chicago","Cook",50,,,,,,,,,,1830,1830,1850,1870,1907.5,1890,1870,1860,1845,2002.5,2065,2000,1970,1924,1950,1913,1890,1865,1892.5,1938.5,1913,1950,1965,2000,2025,1984.5,1928,1935,1890,1900,2025,2035,2150,2100,2185,2190,2233,2268,2210,2259,2310,2216.5,2198,2393,2378.5,2381,2421.5,2404.5,2378.5,2252.5,2504,2518.5,2580,2492.5,2490.5,2377,2225,2100,2320,2298,2135.5,2225,2095,2145,2086.5,2082.5,2095,2070,2215,2272.5,2169.5,2150,2252,2412,2240,2205
"10452","New York","NY","New York","Bronx",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1450,1525,1500,1525,1550,1500,1495,1525,1506,1525,1537.5,1650,1790
